date,cpu %,memory %,network,round
16:32:00,0.49,7.95,1788586.67,0.0,356368465830.67,1
16:32:19,0.62,7.95,1788586.67,0.0,356368465830.67,2
16:32:40,0.39,7.95,1788586.67,0.0,356368465830.67,3
